Successfully Downloaded URL, Size of Downloaded File, Number of Outgoing Links, Content Type
http://gould.usc.edu/academics/curriculum/juris-doctor-degree-requirements/,60595,280,text/html; charset=UTF-8
http://gould.usc.edu/students/student-services/,63006,280,text/html; charset=UTF-8
http://gould.usc.edu/about/los-angeles/,59914,280,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=665,72582,334,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2007,139059,543,text/html; charset=UTF-8
http://gould.usc.edu/students/class-and-exam-schedules/,67602,333,text/html; charset=UTF-8
http://gould.usc.edu/giving/choices/donatenow.cfm,63495,290,text/html; charset=UTF-8
http://gould.usc.edu/search/?query=application%2Bstatus,62262,280,text/html; charset=UTF-8
http://gould.usc.edu/alumni/events/receptions.cfm,62986,290,text/html; charset=UTF-8
http://gould.usc.edu/students/academic-journals-and-honors-programs/,65897,288,text/html; charset=UTF-8
http://gould.usc.edu/events/printeventinfo.cfm?eventid=5130,60057,282,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=662,72551,334,text/html; charset=UTF-8
http://gould.usc.edu/academics/curriculum/upper-division-course-offerings/,67900,280,text/html; charset=UTF-8
http://gould.usc.edu/academics/curriculum/course-descriptions/,70546,280,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/faq.cfm,90941,294,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=545,72451,334,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2005,76696,329,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/waitlist_log_in.cfm,68904,291,text/html; charset=UTF-8
http://gould.usc.edu/careers/students/programming/,60361,280,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/lsac/lsacLawSchoolForums.cfm,65382,291,text/html; charset=UTF-8
http://gould.usc.edu/library/resources.cfm,69054,331,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=520,72837,334,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/finaid/lrap.cfm,68008,291,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2009,106598,433,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/finaid/,67551,291,text/html; charset=UTF-8
http://gould.usc.edu/why/students/orgs/,63033,319,text/html; charset=UTF-8
http://gould.usc.edu/press/publications/clinical/,62700,295,text/html; charset=UTF-8
http://gould.usc.edu/about/community/?id=663,72625,334,text/html; charset=UTF-8
http://gould.usc.edu/press/article.cfm?newsid=4258,73755,286,text/html; charset=UTF-8
http://gould.usc.edu/academics/media%2Dentertainment%2Dand%2Dtechnology%2Dlaw%2Dprogram/opportunities/,71499,289,text/html; charset=UTF-8
http://gould.usc.edu/about/los-angeles/getting-around/,62588,283,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/staff/,85170,374,text/html; charset=UTF-8
http://gould.usc.edu/careers/,59531,281,text/html; charset=UTF-8
http://gould.usc.edu/library/services/borrowing.cfm,61463,283,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2010,129513,503,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2008,144531,557,text/html; charset=UTF-8
http://gould.usc.edu/press/faculty/,315475,558,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2014,98823,405,text/html; charset=UTF-8
http://gould.usc.edu/press/article.cfm?newsid=4257,63661,284,text/html; charset=UTF-8
http://gould.usc.edu/academics/state-bar-examinations/bar-admission-in-california/,65480,287,text/html; charset=UTF-8
http://gould.usc.edu/about/visit/walking-tour/,83331,283,text/html; charset=UTF-8
http://gould.usc.edu/about/aba-required-disclosures/transfer-policy-and-awarding-of-credit/,62882,280,text/html; charset=UTF-8
http://gould.usc.edu/about/history/interdisciplinary/,61456,281,text/html; charset=UTF-8
http://gould.usc.edu/academics/state-bar-examinations/subjects-tested-on-the-california-bar-exam/,65343,282,text/html; charset=UTF-8
http://gould.usc.edu/press/contact/,60193,282,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2013,107946,439,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71839,60183,282,text/html; charset=UTF-8
http://gould.usc.edu/centers/,62904,296,text/html; charset=UTF-8
http://gould.usc.edu/press/social/,61652,287,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=70520,60200,282,text/html; charset=UTF-8
http://gould.usc.edu/giving/choices/annualfund.cfm,62696,291,text/html; charset=UTF-8
http://gould.usc.edu/about/aba-required-disclosures/gpa-and-lsat-scores/,62466,280,text/html; charset=UTF-8
http://gould.usc.edu/academics/calendar/,73293,288,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=70522,62107,282,text/html; charset=UTF-8
http://gould.usc.edu/academics/clinical-programs/,63909,290,text/html; charset=UTF-8
http://gould.usc.edu/giving/choices/annualFund.cfm,62714,291,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71838,60198,282,text/html; charset=UTF-8
http://gould.usc.edu/press/?year=2012,121820,483,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=71837,60224,282,text/html; charset=UTF-8
http://gould.usc.edu/about/aba-required-disclosures/,61754,281,text/html; charset=UTF-8
http://gould.usc.edu/how/jd/admissionsInformation.cfm,83579,294,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=23737,61758,282,text/html; charset=UTF-8
http://gould.usc.edu/how/transfer/regulardecision.cfm,59266,280,text/html; charset=UTF-8
http://gould.usc.edu/academics/certificates/entertainment/,70373,288,text/html; charset=UTF-8
http://gould.usc.edu/about/contact/lecturers/contactInfo.cfm?detailID=68450,61821,282,text/html; charset=UTF-8
